time_stamp,sensor_index,humidity,temperature,pm2.5_atm,sensor_id
1731621600,220757,75.166,52.467,11.3425,220757
1731592800,220757,72.466,57.933,26.0425,220757
1731556800,220757,75.8,53.466,16.409,220757
1731610800,220757,72.666,55.3,2.2105,220757
1731549600,220757,71.167,54.133,18.8875,220757
1731607200,220757,70.8,55.7,3.311,220757
1730638800,220757,46.3,54.5,10.142,220757
1730613600,220757,45.933,54.0,19.84,220757
1730667600,220757,42.233,71.733,9.634,220757
1731470400,220757,54.667,46.733,10.396,220757
1731531600,220757,47.033,57.6,13.993,220757
1731481200,220757,52.233,47.0,8.438500000000001,220757
1731513600,220757,45.133,55.3,11.032,220757
1731499200,220757,52.667,45.166,9.569,220757
1731456000,220757,51.8,49.867,10.3875,220757
1731463200,220757,54.434,47.966,18.354,220757
1731636000,220757,75.7,51.0,27.861,220757
1731646800,220757,75.7,51.0,26.839,220757
1731628800,220757,76.8,51.4,20.968,220757
1731682800,220757,70.034,50.8,23.449,220757
1731686400,220757,67.933,50.666,19.307,220757
1731654000,220757,74.466,50.966,24.68,220757
1730736000,220757,60.533,69.633,10.563,220757
1730721600,220757,66.466,65.433,14.611,220757
1730750400,220757,69.4,67.833,9.7815,220757
1730754000,220757,67.367,68.6,9.3795,220757
1730725200,220757,66.667,65.733,14.4985,220757
1730728800,220757,72.534,64.933,15.1425,220757
1730894400,220757,72.533,64.933,16.285,220757
1730901600,220757,74.0,65.066,19.6215,220757
1730905200,220757,70.867,66.567,19.4425,220757
1730916000,220757,57.966,70.6,9.7775,220757
1730934000,220757,63.3,62.533,8.7515,220757
1730851200,220757,75.5,67.034,7.117,220757
1730930400,220757,61.534,65.067,10.57,220757
1730919600,220757,53.466,72.067,7.8325,220757
1730818800,220757,59.933,69.433,9.513,220757
1730764800,220757,62.466,70.667,8.991499999999998,220757
1730829600,220757,49.1,74.5,7.7005,220757
1731812400,220757,63.233,48.834,17.539,220757
1731848400,220757,69.7,46.666,13.4575,220757
1731880800,220757,53.567,63.0,17.456,220757
1731855600,220757,63.767,53.3,14.0275,220757
1731884400,220757,54.7,62.167,19.521,220757
1731834000,220757,69.133,46.2,10.4385,220757
1731945600,220757,65.9,63.2,23.202,220757
1731963600,220757,59.333,67.034,20.442,220757
1731924000,220757,62.892,62.758,27.207,220757
1731920400,220757,65.633,60.9,28.099,220757
1731927600,220757,63.633,62.167,27.4375,220757
1730970000,220757,64.9,51.867,14.266000000000002,220757
1731006000,220757,50.133,58.466,6.6155,220757
1730574000,220757,33.4,65.2,5.9785,220757
1730505600,220757,49.633,53.233,20.1095,220757
1730512800,220757,53.633,51.0,25.1565,220757
1730509200,220757,51.666,51.867,21.373,220757
1730552400,220757,59.567,46.966,58.303,220757
1730538000,220757,59.9,45.534,17.996000000000002,220757
1731081600,220757,45.833,57.6,5.192,220757
1731060000,220757,64.0,46.166,36.128,220757
1731049200,220757,63.633,47.767,41.9025,220757
1731045600,220757,62.633,48.533,39.198,220757
1731078000,220757,56.733,54.566,15.2405,220757
1731031200,220757,58.8,52.267,39.177,220757
1731092400,220757,37.033,64.367,3.843,220757
1731052800,220757,63.7,47.233,46.1845,220757
1731056400,220757,63.9,46.833,53.7005,220757
1731027600,220757,56.266,53.834,23.3545,220757
1731067200,220757,65.334,45.7,39.2235,220757
1732050000,220757,46.033,68.833,1.5285,220757
1732010400,220757,79.4,59.933,17.335,220757
1731992400,220757,61.9,62.4,21.075,220757
1732032000,220757,61.666,66.633,5.5895,220757
1732028400,220757,74.567,64.367,9.132,220757
1732057200,220757,49.367,65.533,6.9665,220757
1731978000,220757,62.367,64.1,22.6565,220757
1732017600,220757,80.2,60.8,19.164,220757
1732125600,220757,50.733,49.534,3.4545,220757
1732075200,220757,60.833,57.066,21.2915,220757
1732060800,220757,52.9,63.166,10.0895,220757
1732118400,220757,71.567,42.933,3.365,220757
1732111200,220757,75.9,42.267,3.581,220757
1731175200,220757,39.834,64.1,12.7795,220757
1731171600,220757,41.566,63.233,12.0965,220757
1731121200,220757,48.233,54.533,27.4835,220757
1731164400,220757,48.767,58.133,14.766,220757
1731114000,220757,42.633,57.3,13.815,220757
1731142800,220757,53.767,51.233,18.7515,220757
1731132000,220757,48.567,53.0,13.8695,220757
1731110400,220757,39.933,58.867,12.828,220757
1731240000,220757,75.233,59.834,10.701,220757
1731247200,220757,77.867,61.567,8.4155,220757
1731272400,220757,43.472,69.695,3.6255,220757
1731218400,220757,48.933,59.9,10.8,220757
1731268800,220757,41.566,69.966,2.7765,220757
1731258000,220757,64.516,66.2,4.129,220757
1731265200,220757,48.567,68.933,3.1395,220757
1731204000,220757,43.867,59.834,9.758,220757
1731254400,220757,73.4,64.067,6.6705000000000005,220757
1731196800,220757,42.966,61.0,9.87,220757
1732197600,220757,69.3,30.834,3.0755,220757
1732158000,220757,64.133,40.466,1.2715,220757
1732150800,220757,55.633,41.8,0.291,220757
1732222800,220757,74.667,34.034,16.304,220757
1731297600,220757,56.933,54.9,1.253,220757
1731304800,220757,59.334,53.067,2.947,220757
1731348000,220757,49.8,61.133,2.147,220757
1731286800,220757,49.666,61.034,1.1695,220757
1731394800,220757,56.267,46.034,6.139,220757
1731405600,220757,58.1,44.867,7.372,220757
1731445200,220757,45.434,54.633,3.3105,220757
1731376800,220757,57.034,50.767,3.4930000000000003,220757
1731434400,220757,46.066,54.466,3.5595,220757
1730433600,220757,63.7,52.334,3.039,220757
1730494800,220757,42.7,57.933,9.403,220757
1730440800,220757,59.733,49.4,9.3895,220757
1730444400,220757,58.5,48.133,11.495,220757
1730448000,220757,59.267,47.133,17.4765,220757
1730462400,220757,63.067,43.1,2.06,220757
1730451600,220757,60.466,46.733,15.4485,220757
1731715200,220757,59.034,52.334,21.6935,220757
1731772800,220757,48.233,56.067,8.3,220757
1731751200,220757,54.966,53.633,12.1005,220757
1731585600,220757,78.2,55.9,9.331,220757
1731625200,220757,77.2,51.6,14.9805,220757
1731614400,220757,74.5,54.966,3.8105,220757
1731553200,220757,75.1,53.5,18.785,220757
1731596400,220757,72.4,57.767,25.0425,220757
1731582000,220757,79.933,54.334,5.5215,220757
1731578400,220757,79.167,53.966,6.215,220757
1731618000,220757,71.133,54.267,5.2745,220757
1730649600,220757,36.916,64.992,4.68,220757
1730646000,220757,41.034,60.2,6.4935,220757
1730674800,220757,49.0,71.067,13.1055,220757
1730610000,220757,44.8,54.233,22.2145,220757
1730595600,220757,41.834,56.767,32.6975,220757
1730606400,220757,44.0,55.0,19.1385,220757
1730671200,220757,47.034,71.0,12.497,220757
1731466800,220757,54.466,47.1,17.756999999999998,220757
1731510000,220757,48.2,51.5,10.142,220757
1731459600,220757,53.4,48.466,12.1445,220757
1731520800,220757,44.267,57.966,13.104,220757
1731492000,220757,52.966,45.6,8.471,220757
1731679200,220757,72.867,50.0,25.527,220757
1731664800,220757,75.7,50.0,28.015,220757
1731711600,220757,58.067,52.0,18.408,220757
1731661200,220757,74.433,50.367,25.5435,220757
1731657600,220757,74.1,50.966,24.5495,220757
1730696400,220757,58.333,68.834,13.7265,220757
1730732400,220757,68.334,66.334,13.368,220757
1730743200,220757,62.833,70.067,11.1955,220757
1730700000,220757,58.067,68.6,13.8455,220757
1730692800,220757,58.433,69.0,13.8,220757
1730685600,220757,53.633,68.966,13.2335,220757
1730862000,220757,78.067,66.5,4.144500000000001,220757
1730772000,220757,60.333,69.767,7.128,220757
1730786400,220757,58.6,67.9,6.324,220757
1730811600,220757,63.933,67.434,7.3645,220757
1730804400,220757,64.867,66.9,4.739,220757
1730833200,220757,47.367,75.7,6.9155,220757
1730793600,220757,62.834,67.233,4.859,220757
1730779200,220757,59.9,68.65,6.98,220757
1730790000,220757,60.867,67.934,5.152,220757
1730826000,220757,51.934,73.7,8.575,220757
1730775600,220757,60.9,68.8,6.865,220757
1731808800,220757,60.567,50.4,23.862,220757
1731823200,220757,66.967,46.966,11.5735,220757
1731877200,220757,50.733,64.8,14.4785,220757
1731859200,220757,59.9,56.934,13.2725,220757
1731801600,220757,57.334,52.567,24.13,220757
1731870000,220757,51.8,64.667,11.8315,220757
1731960000,220757,61.067,66.5,19.098,220757
1731909600,220757,62.1,61.367,25.3805,220757
1730977200,220757,66.334,50.933,13.712,220757
1730995200,220757,52.2,58.834,5.545,220757
1731013200,220757,47.834,59.334,5.0895,220757
1730941200,220757,63.933,59.567,7.6005,220757
1730966400,220757,62.933,53.3,10.9345,220757
1731009600,220757,48.633,59.334,4.821,220757
1730984400,220757,67.367,51.2,13.1475,220757
1730973600,220757,66.3,51.067,13.484,220757
1730988000,220757,61.334,54.0,5.388999999999999,220757
1730559600,220757,51.1,54.567,13.2915,220757
1730520000,220757,56.666,48.567,26.557,220757
1730566800,220757,44.066,59.6,10.9115,220757
1730563200,220757,47.833,57.1,12.0425,220757
1730556000,220757,55.8,50.8,20.524,220757
1730548800,220757,60.7,44.534,44.2325,220757
1730534400,220757,58.166,46.6,18.3115,220757
1730581200,220757,30.8,66.0,5.745,220757
1731042000,220757,61.867,49.466,46.074,220757
1731088800,220757,39.0,62.933,3.6135,220757
1731085200,220757,41.966,59.8,3.7615,220757
1731024000,220757,53.734,55.534,15.3885,220757
1731099600,220757,31.4,64.2,1.883,220757
1732042800,220757,49.8,69.067,1.8545,220757
1732046400,220757,47.334,69.867,1.631,220757
1732024800,220757,79.233,62.334,13.1455,220757
1732021200,220757,80.767,61.0,17.153,220757
1732053600,220757,46.434,67.267,3.2990000000000004,220757
1732035600,220757,55.7,68.133,3.226,220757
1732140000,220757,37.633,50.166,2.9695,220757
1732122000,220757,64.767,46.234,1.022,220757
1732096800,220757,67.933,48.933,19.316000000000003,220757
1732132800,220757,39.067,51.133,0.0625,220757
1731128400,220757,47.433,53.466,12.93,220757
1731186000,220757,38.867,64.8,12.105,220757
1731168000,220757,46.067,60.3,20.331,220757
1731135600,220757,51.066,51.867,18.9345,220757
1731189600,220757,42.066,62.733,11.7275,220757
1731182400,220757,37.934,66.233,12.4655,220757
1731124800,220757,48.2,53.966,16.366500000000002,220757
1731243600,220757,76.166,60.4,9.9545,220757
1731200400,220757,43.2,60.067,10.223,220757
1731211200,220757,44.034,59.966,9.754,220757
1731232800,220757,76.834,56.966,19.101,220757
1731261600,220757,52.3,68.067,2.839,220757
1731222000,220757,58.267,58.433,14.068,220757
1732194000,220757,73.1,30.834,5.0025,220757
1732186800,220757,73.333,33.534,8.722999999999999,220757
1732165200,220757,61.4,41.2,1.783,220757
1732201200,220757,66.666,30.9,2.7265,220757
1732176000,220757,67.466,36.767,24.485,220757
1732172400,220757,59.4,40.834,1.471,220757
1732212000,220757,66.733,33.133,7.9125,220757
1732147200,220757,45.933,45.534,0.3715,220757
1731355200,220757,44.7,63.633,1.636,220757
1731308400,220757,60.333,52.133,3.0365,220757
1731294000,220757,55.9,55.733,1.093,220757
1731319200,220757,63.633,50.367,4.390499999999999,220757
1731340800,220757,55.622,56.916,5.3565000000000005,220757
1731283200,220757,47.567,63.5,1.437,220757
1731362400,220757,45.433,61.233,2.705,220757
1731330000,220757,65.934,49.966,6.6265,220757
1731441600,220757,46.433,54.5,3.3965,220757
1731387600,220757,55.133,47.166,3.7475,220757
1731412800,220757,57.2,45.734,9.0775,220757
1731380400,220757,54.567,49.2,10.6865,220757
1731452400,220757,50.0,51.367,13.3815,220757
1731448800,220757,47.133,53.067,4.1445,220757
1730455200,220757,63.0,45.0,2.5015,220757
1730458800,220757,64.934,43.5,2.48,220757
1730484000,220757,46.9,54.3,4.888999999999999,220757
1730487600,220757,44.767,55.867,6.638999999999999,220757
1730498400,220757,44.666,56.034,11.126,220757
1731744000,220757,54.266,54.133,10.352,220757
1731758400,220757,54.067,53.966,11.1705,220757
1731790800,220757,50.133,56.733,22.926,220757
1731718800,220757,59.133,52.633,23.074,220757
1731762000,220757,53.367,53.967,10.443,220757
1731765600,220757,50.867,54.767,8.6815,220757
1731754800,220757,55.334,53.067,11.5725,220757
1731798000,220757,54.8,54.034,21.4325,220757
1731726000,220757,59.633,52.966,27.8865,220757
1731787200,220757,50.033,56.233,11.3925,220757
1731571200,220757,78.767,53.733,7.234,220757
1731564000,220757,78.267,53.4,11.543,220757
1731603600,220757,67.6,57.233,6.429,220757
1731600000,220757,70.4,57.733,11.855,220757
1731574800,220757,79.033,53.733,6.051,220757
1730592000,220757,39.3,58.3,21.101,220757
1730642400,220757,44.067,57.034,8.053999999999998,220757
1730617200,220757,47.2,53.2,16.8525,220757
1730602800,220757,43.233,55.433,17.8095,220757
1730656800,220757,36.8,71.192,5.3045,220757
1730631600,220757,48.6,52.767,12.619,220757
1730624400,220757,49.0,52.666,14.5565,220757
1730599200,220757,42.6,55.933,22.8285,220757
1730635200,220757,47.933,53.034,10.9575,220757
1731506400,220757,50.267,48.258,14.062,220757
1731495600,220757,52.267,45.5,8.858,220757
1731524400,220757,44.334,58.733,13.532,220757
1731488400,220757,53.0,45.8,7.880000000000001,220757
1731528000,220757,45.8,58.534,14.5775,220757
1731474000,220757,55.0,46.1,8.695,220757
1731502800,220757,51.933,46.233,11.474,220757
1731517200,220757,43.4,58.1,13.235,220757
1731693600,220757,63.334,51.834,19.9525,220757
1731672000,220757,72.367,50.0,22.545,220757
1731639600,220757,76.133,51.0,30.442500000000003,220757
1731690000,220757,67.367,51.0,24.5625,220757
1731700800,220757,60.4,51.959,17.987499999999997,220757
1731675600,220757,72.867,50.0,23.104,220757
1731697200,220757,61.892,52.0,17.437,220757
1730710800,220757,64.933,66.566,14.004,220757
1730746800,220757,67.566,68.9,12.1555,220757
1730682000,220757,50.633,69.034,10.5985,220757
1730718000,220757,66.033,65.9,14.434,220757
1730689200,220757,56.766,69.1,13.094,220757
1730703600,220757,60.867,67.933,13.728,220757
1730757600,220757,65.9,69.0,8.5805,220757
1730714400,220757,65.666,66.133,13.9855,220757
1730869200,220757,77.534,65.934,2.0755,220757
1730865600,220757,78.233,65.966,3.377,220757
1730908800,220757,66.8,67.966,16.001,220757
1730890800,220757,73.633,63.8,7.154999999999999,220757
1730887200,220757,73.334,63.667,5.8715,220757
1730912400,220757,62.267,68.633,12.643,220757
1730768400,220757,62.433,69.867,8.98,220757
1730808000,220757,64.367,67.0,6.1455,220757
1730815200,220757,62.367,68.7,8.347999999999999,220757
1730844000,220757,66.1,69.2,8.361,220757
1731819600,220757,66.567,47.034,13.6875,220757
1731826800,220757,68.1,46.533,11.241499999999998,220757
1731816000,220757,65.133,47.867,12.279,220757
1731830400,220757,68.6,46.334,16.513,220757
1731844800,220757,70.267,45.5,13.2755,220757
1731916800,220757,63.933,61.0,26.367,220757
1731913200,220757,63.9,60.533,24.4555,220757
1731956400,220757,63.5,66.0,20.523,220757
1731970800,220757,59.1,66.233,27.6035,220757
1731949200,220757,65.834,64.633,24.334,220757
1731906000,220757,61.534,61.233,26.9075,220757
1731934800,220757,63.867,62.434,25.29,220757
1731891600,220757,55.833,62.133,24.353,220757
1731938400,220757,62.4,63.4,22.5595,220757
1731902400,220757,61.766,60.433,28.368,220757
1730959200,220757,62.9,56.0,7.104,220757
1731002400,220757,50.267,59.0,5.4385,220757
1730955600,220757,62.934,56.933,5.359500000000001,220757
1730952000,220757,63.233,57.2,6.7155000000000005,220757
1730937600,220757,64.367,61.1,9.319,220757
1731016800,220757,49.234,58.334,9.038,220757
1730545200,220757,61.133,44.0,22.5555,220757
1730584800,220757,32.8,63.433,8.1215,220757
1730588400,220757,36.267,60.633,17.272,220757
1730577600,220757,31.067,66.6,5.263999999999999,220757
1730541600,220757,61.166,44.5,20.107,220757
1730516400,220757,54.367,50.433,25.711,220757
1731096000,220757,31.5,64.834,1.4535,220757
1731038400,220757,61.966,50.234,45.114,220757
1731063600,220757,64.2,45.9,37.128,220757
1731070800,220757,66.334,47.4,39.02,220757
1731103200,220757,34.767,62.3,8.58,220757
1731106800,220757,37.033,60.267,9.854,220757
1731999600,220757,68.533,61.133,22.611,220757
1732039200,220757,52.533,68.467,2.998,220757
1732006800,220757,77.966,59.133,22.1785,220757
1731988800,220757,62.533,62.767,23.269,220757
1732068000,220757,58.2,59.467,17.417,220757
1732093200,220757,65.667,50.633,17.61,220757
1732104000,220757,63.633,48.733,18.3705,220757
1732078800,220757,61.966,56.233,19.47,220757
1732086000,220757,62.7,54.166,14.3205,220757
1732136400,220757,39.3,50.633,1.7515,220757
1732071600,220757,59.4,58.8,17.8125,220757
1732107600,220757,73.534,44.2,14.883500000000002,220757
1732143600,220757,35.7,49.966,0.2055,220757
1732082400,220757,61.166,55.834,18.495,220757
1732129200,220757,41.433,51.067,0.1629999999999999,220757
1732114800,220757,75.633,40.534,1.6015,220757
1732100400,220757,64.466,49.067,17.694,220757
1731157200,220757,55.733,53.4,17.028,220757
1731153600,220757,57.4,51.467,18.328,220757
1731146400,220757,55.267,50.966,18.348,220757
1731160800,220757,52.666,55.233,16.111,220757
1731276000,220757,45.567,68.534,3.698,220757
1731250800,220757,75.0,63.3,7.512,220757
1731214800,220757,46.4,59.5,10.541,220757
1731279600,220757,45.6,67.267,3.177,220757
1731225600,220757,69.5,56.166,19.455,220757
1731236400,220757,75.967,58.9,11.196,220757
1732161600,220757,63.034,41.3,2.3120000000000003,220757
1732183200,220757,73.9,33.933,6.378,220757
1732190400,220757,74.767,31.834,5.926,220757
1732179600,220757,75.233,33.667,6.823,220757
1732168800,220757,61.466,40.933,1.5515,220757
1732204800,220757,61.933,31.633,3.3385,220757
1732226400,220757,76.167,34.0,16.252000000000002,220757
1732237200,220757,77.7,35.166,2.8275,220757
1732244400,220757,76.7,36.966,4.3745,220757
1731322800,220757,64.533,49.867,5.5085,220757
1731290400,220757,54.0,57.633,1.2175,220757
1731358800,220757,43.791,63.35,1.4135,220757
1731326400,220757,65.5,49.333,5.808,220757
1731351600,220757,47.333,62.633,2.1045,220757
1731315600,220757,63.034,50.733,2.9505,220757
1731402000,220757,57.966,44.933,7.091,220757
1731369600,220757,45.433,56.733,4.646,220757
1731384000,220757,53.8,48.0,3.3925,220757
1731430800,220757,47.433,53.4,3.23,220757
1731373200,220757,50.7,54.5,5.91,220757
1731398400,220757,56.4,45.867,12.207,220757
1731416400,220757,55.733,47.5,16.848499999999998,220757
1731423600,220757,52.7,50.1,2.2305,220757
1731427200,220757,48.767,52.3,3.2505,220757
1731438000,220757,46.666,54.233,4.468,220757
1730491200,220757,44.1,57.3,8.691500000000001,220757
1730502000,220757,47.333,54.7,22.8805,220757
1730480400,220757,50.8,52.0,5.0995,220757
1730466000,220757,63.834,44.0,3.419,220757
1731783600,220757,49.566,56.334,9.902,220757
1731722400,220757,59.367,53.334,23.474,220757
1731794400,220757,51.9,55.733,24.683,220757
1731776400,220757,48.733,56.4,8.225999999999999,220757
1731733200,220757,55.034,54.267,17.456,220757
1731736800,220757,54.7,54.333,15.0865,220757
1731740400,220757,54.767,54.333,12.825,220757
1731560400,220757,76.367,53.7,15.4535,220757
1731542400,220757,68.867,53.5,18.752,220757
1731546000,220757,70.466,53.633,18.5315,220757
1731589200,220757,74.167,57.534,21.947,220757
1731567600,220757,78.4,53.867,8.795,220757
1730653200,220757,34.892,69.525,4.701499999999999,220757
1730628000,220757,48.967,52.334,13.322,220757
1730620800,220757,48.933,52.667,15.506,220757
1730660400,220757,39.633,72.233,6.6005,220757
1730664000,220757,41.234,72.0,7.7285,220757
1731538800,220757,63.434,54.067,18.788,220757
1731535200,220757,52.633,56.4,16.7975,220757
1731477600,220757,53.767,46.9,8.2685,220757
1731484800,220757,52.222,46.533,7.495999999999999,220757
1731643200,220757,75.967,50.966,30.105,220757
1731650400,220757,75.0,50.933,26.351,220757
1731632400,220757,76.2,51.067,24.761000000000003,220757
1731704400,220757,60.467,52.0,19.8765,220757
1731668400,220757,73.466,49.966,23.9795,220757
1731708000,220757,58.934,52.0,19.1495,220757
1730761200,220757,64.466,69.4,8.436,220757
1730707200,220757,63.4,66.934,13.94,220757
1730739600,220757,59.667,70.667,10.0095,220757
1730678400,220757,48.833,69.7,10.5485,220757
1730854800,220757,76.334,67.0,3.82,220757
1730872800,220757,76.3,65.767,3.184,220757
1730923200,220757,56.633,70.334,7.6635,220757
1730858400,220757,76.3,66.6,2.6365,220757
1730898000,220757,72.966,65.3,23.5105,220757
1730883600,220757,74.2,63.566,5.555,220757
1730876400,220757,75.2,63.233,3.793,220757
1730926800,220757,59.267,67.967,8.864,220757
1730880000,220757,74.2,64.133,4.734999999999999,220757
1730840400,220757,48.933,74.933,7.306,220757
1730797200,220757,63.133,67.233,4.7405,220757
1730847600,220757,70.0,67.933,8.263,220757
1730800800,220757,64.367,67.034,4.3845,220757
1730782800,220757,58.367,68.034,6.5845,220757
1730822400,220757,55.9,71.367,9.4115,220757
1730836800,220757,45.034,76.166,6.339,220757
1731873600,220757,50.467,65.733,11.9865,220757
1731866400,220757,54.3,62.967,11.879,220757
1731852000,220757,68.267,49.633,16.3205,220757
1731841200,220757,67.1,46.4,11.4695,220757
1731837600,220757,65.867,47.666,10.064,220757
1731862800,220757,57.334,60.0,12.033,220757
1731805200,220757,59.0,51.367,18.651,220757
1731931200,220757,65.4,61.4,26.7995,220757
1731888000,220757,54.933,62.567,21.5535,220757
1731942000,220757,63.966,63.1,21.2915,220757
1731967200,220757,58.3,66.966,24.267,220757
1731952800,220757,64.066,65.367,22.2395,220757
1731898800,220757,59.433,61.633,31.057,220757
1731895200,220757,58.367,61.133,25.9775,220757
1730962800,220757,61.9,55.433,8.7655,220757
1730980800,220757,65.6,50.834,15.4525,220757
1730948400,220757,63.067,57.733,5.989000000000001,220757
1730991600,220757,54.9,57.166,4.684,220757
1730998800,220757,51.8,58.534,5.0955,220757
1731020400,220757,52.1,56.933,17.101,220757
1730944800,220757,64.1,58.034,7.2635,220757
1730523600,220757,57.2,48.0,26.518,220757
1730530800,220757,57.1,47.466,28.638,220757
1730570400,220757,39.066,62.5,7.748,220757
1730527200,220757,57.233,48.0,25.4445,220757
1731034800,220757,61.3,50.734,44.401,220757
1731074400,220757,63.133,50.733,27.9175,220757
1732003200,220757,74.633,60.033,23.3305,220757
1732014000,220757,79.2,60.667,17.555500000000002,220757
1731996000,220757,61.233,62.9,20.1685,220757
1731974400,220757,61.2,64.966,24.555,220757
1731985200,220757,63.1,63.0,22.15,220757
1731981600,220757,63.566,63.066,22.934,220757
1732064400,220757,55.367,61.133,17.898,220757
1732089600,220757,63.267,52.966,12.934,220757
1731178800,220757,38.966,65.133,18.379,220757
1731139200,220757,53.0,51.834,18.9495,220757
1731193200,220757,42.367,61.567,10.7305,220757
1731150000,220757,56.6,50.966,17.7255,220757
1731117600,220757,45.666,55.767,22.087,220757
1731229200,220757,76.4,55.534,22.221,220757
1731207600,220757,43.766,60.133,10.701,220757
1732208400,220757,62.034,32.433,3.83,220757
1732219200,220757,74.934,34.0,15.9545,220757
1732154400,220757,56.166,41.867,0.4045,220757
1732230000,220757,77.367,34.067,17.398500000000002,220757
1732215600,220757,70.867,33.767,16.951999999999998,220757
1732240800,220757,77.066,36.367,3.4815,220757
1732233600,220757,77.867,34.834,5.965,220757
1731366000,220757,41.267,58.967,1.7685,220757
1731344400,220757,52.219,59.055,4.015499999999999,220757
1731333600,220757,63.9,51.8,7.487,220757
1731301200,220757,57.666,54.1,2.651,220757
1731312000,220757,61.666,51.133,2.955,220757
1731337200,220757,59.533,54.767,5.659,220757
1731391200,220757,55.5,46.834,5.804499999999999,220757
1731420000,220757,54.8,48.666,1.931,220757
1731409200,220757,58.067,44.267,33.639500000000005,220757
1730469600,220757,59.6,45.267,3.1515,220757
1730437200,220757,61.0,50.433,1.632,220757
1730473200,220757,57.466,47.3,14.5185,220757
1730476800,220757,54.6,49.266,5.7135,220757
1731769200,220757,48.834,55.534,7.37,220757
1731729600,220757,58.367,53.567,24.0945,220757
1731747600,220757,54.4,53.1,10.2755,220757
1731780000,220757,48.8,56.367,9.1775,220757
